1.50000e+01 2.65615e-08 9.52340e-09 1.35786e-10    
2.00000e+01 1.28114e-07 4.79350e-07 1.07506e-09 
2.50000e+01 4.10066e-07 1.85830e-06 1.98272e-09   
4.00000e+01 2.11630e-06 3.72100e-06 2.65441e-08      







