1.50000e+01 5.22919e-09 2.09263e-10 1.86665e-12
2.00000e+01 1.24274e-08 5.35516e-10 4.44084e-12 
2.50000e+01 2.07386e-08 1.21274e-09 6.54170e-12
4.00000e+01 5.41318e-08 1.93621e-09 1.65324e-11




